unit,cycle,fold,actual,predicted,error,phase,rul_band,cap_error_floor,lifetime_above_training_max,fixed_checkpoint
50,114.0,1,84.0,75.85310418223006,-8.146895817769945,middle,31-100,0.0,False,False
50,115.0,1,83.0,72.01137392445493,-10.98862607554507,middle,31-100,0.0,False,False
50,116.0,1,82.0,79.83283709644462,-2.167162903555379,middle,31-100,0.0,False,False
50,117.0,1,81.0,75.91848768236947,-5.081512317630526,middle,31-100,0.0,False,False
50,118.0,1,80.0,79.96192349851161,-0.03807650148839059,middle,31-100,0.0,False,False
50,119.0,1,79.0,78.58823942650288,-0.41176057349711925,middle,31-100,0.0,False,True
50,120.0,1,78.0,81.69102287919867,3.6910228791986697,middle,31-100,0.0,False,False
50,121.0,1,77.0,79.12851889131944,2.1285188913194446,middle,31-100,0.0,False,False
50,122.0,1,76.0,74.80352388700624,-1.1964761129937642,middle,31-100,0.0,False,False
50,123.0,1,75.0,73.92903377687362,-1.0709662231263763,middle,31-100,0.0,False,False
50,124.0,1,74.0,66.2132528212397,-7.786747178760294,middle,31-100,0.0,False,False
50,125.0,1,73.0,63.974144399544535,-9.025855600455465,middle,31-100,0.0,False,False
50,126.0,1,72.0,67.913650096672,-4.086349903327999,middle,31-100,0.0,False,False
50,127.0,1,71.0,68.3097826723681,-2.690217327631899,middle,31-100,0.0,False,False
50,128.0,1,70.0,70.1182354142847,0.11823541428469753,middle,31-100,0.0,False,False
50,129.0,1,69.0,61.58462657362949,-7.415373426370508,middle,31-100,0.0,False,False
50,130.0,1,68.0,64.13585065569865,-3.864149344301353,middle,31-100,0.0,False,False
50,131.0,1,67.0,60.860541490737525,-6.139458509262475,middle,31-100,0.0,False,False
50,132.0,1,66.0,58.92641164551985,-7.073588354480151,middle,31-100,0.0,False,False
50,133.0,1,65.0,61.19240569760165,-3.80759430239835,late,31-100,0.0,False,False
50,134.0,1,64.0,60.69482734925276,-3.305172650747238,late,31-100,0.0,False,False
50,135.0,1,63.0,59.611368594213076,-3.3886314057869242,late,31-100,0.0,False,False
50,136.0,1,62.0,56.3869041830988,-5.6130958169012,late,31-100,0.0,False,False
50,137.0,1,61.0,58.598459031583396,-2.4015409684166045,late,31-100,0.0,False,False
50,138.0,1,60.0,50.430887392537436,-9.569112607462564,late,31-100,0.0,False,False
50,139.0,1,59.0,51.95097688940854,-7.049023110591463,late,31-100,0.0,False,False
50,140.0,1,58.0,51.83162094735211,-6.168379052647893,late,31-100,0.0,False,False
50,141.0,1,57.0,54.39439598111461,-2.605604018885387,late,31-100,0.0,False,False
50,142.0,1,56.0,50.84543573764181,-5.154564262358193,late,31-100,0.0,False,False
50,143.0,1,55.0,50.394890063452515,-4.6051099365474855,late,31-100,0.0,False,False
50,144.0,1,54.0,50.16557792549025,-3.834422074509753,late,31-100,0.0,False,False
50,145.0,1,53.0,53.12460983376341,0.12460983376340806,late,31-100,0.0,False,False
50,146.0,1,52.0,55.41651557582485,3.416515575824853,late,31-100,0.0,False,False
50,147.0,1,51.0,51.77272568667176,0.7727256866717624,late,31-100,0.0,False,False
50,148.0,1,50.0,52.73541700737997,2.735417007379972,late,31-100,0.0,False,False
50,149.0,1,49.0,54.909713943993125,5.909713943993125,late,31-100,0.0,False,False
50,150.0,1,48.0,55.55636515367778,7.556365153677781,late,31-100,0.0,False,False
50,151.0,1,47.0,53.474795840559274,6.474795840559274,late,31-100,0.0,False,False
50,152.0,1,46.0,52.09268778613735,6.092687786137347,late,31-100,0.0,False,False
50,153.0,1,45.0,51.99999286030697,6.999992860306968,late,31-100,0.0,False,False
50,154.0,1,44.0,51.88722657337108,7.8872265733710805,late,31-100,0.0,False,False
50,155.0,1,43.0,51.39354149702501,8.393541497025012,late,31-100,0.0,False,False
50,156.0,1,42.0,50.43609523356368,8.436095233563677,late,31-100,0.0,False,False
50,157.0,1,41.0,46.74846634326519,5.748466343265193,late,31-100,0.0,False,False
50,158.0,1,40.0,40.32007055893114,0.32007055893114256,late,31-100,0.0,False,False
50,159.0,1,39.0,39.81470371097075,0.8147037109707469,late,31-100,0.0,False,True
50,160.0,1,38.0,39.35994959772385,1.3599495977238476,late,31-100,0.0,False,False
50,161.0,1,37.0,36.915851521773874,-0.08414847822612614,late,31-100,0.0,False,False
50,162.0,1,36.0,37.55024601276977,1.5502460127697688,late,31-100,0.0,False,False
50,163.0,1,35.0,36.546073400408666,1.546073400408666,late,31-100,0.0,False,False
50,164.0,1,34.0,36.797564237086455,2.797564237086455,late,31-100,0.0,False,False
50,165.0,1,33.0,34.46024166319337,1.4602416631933721,late,31-100,0.0,False,False
50,166.0,1,32.0,34.884425277539044,2.8844252775390444,late,31-100,0.0,False,False
50,167.0,1,31.0,31.861977418046322,0.8619774180463224,late,31-100,0.0,False,False
50,168.0,1,30.0,25.68280382073991,-4.31719617926009,late,0-30,0.0,False,False
50,169.0,1,29.0,27.947358787389398,-1.0526412126106024,late,0-30,0.0,False,False
50,170.0,1,28.0,26.290270728335265,-1.7097292716647345,late,0-30,0.0,False,False
50,171.0,1,27.0,26.538518814057902,-0.4614811859420982,late,0-30,0.0,False,False
50,172.0,1,26.0,25.084530925402085,-0.9154690745979153,late,0-30,0.0,False,False
50,173.0,1,25.0,26.289626538397272,1.2896265383972718,late,0-30,0.0,False,False
50,174.0,1,24.0,25.664832234728273,1.664832234728273,late,0-30,0.0,False,False
50,175.0,1,23.0,27.233975469622,4.233975469621999,late,0-30,0.0,False,False
50,176.0,1,22.0,23.181851547993176,1.1818515479931762,late,0-30,0.0,False,False
50,177.0,1,21.0,25.519439212642812,4.519439212642812,late,0-30,0.0,False,False
50,178.0,1,20.0,26.281533658459683,6.281533658459683,late,0-30,0.0,False,False
50,179.0,1,19.0,26.069561012904984,7.069561012904984,late,0-30,0.0,False,False
50,180.0,1,18.0,20.18656243254511,2.1865624325451094,late,0-30,0.0,False,False
50,181.0,1,17.0,16.544439234735965,-0.45556076526403544,late,0-30,0.0,False,False
50,182.0,1,16.0,15.594993371889604,-0.4050066281103959,late,0-30,0.0,False,False
50,183.0,1,15.0,11.774925520750104,-3.225074479249896,late,0-30,0.0,False,False
50,184.0,1,14.0,10.774689029431181,-3.2253109705688185,late,0-30,0.0,False,False
50,185.0,1,13.0,10.560493155526219,-2.4395068444737813,late,0-30,0.0,False,False
50,186.0,1,12.0,11.440372147183849,-0.5596278528161509,late,0-30,0.0,False,False
50,187.0,1,11.0,10.534191826435464,-0.4658081735645361,late,0-30,0.0,False,False
50,188.0,1,10.0,9.926075666525481,-0.07392433347451899,late,0-30,0.0,False,False
50,189.0,1,9.0,6.4442380321656705,-2.5557619678343295,late,0-30,0.0,False,False
50,190.0,1,8.0,5.681154629567356,-2.318845370432644,late,0-30,0.0,False,False
50,191.0,1,7.0,4.526846980867804,-2.473153019132196,late,0-30,0.0,False,False
50,192.0,1,6.0,4.878346903224171,-1.1216530967758294,late,0-30,0.0,False,False
50,193.0,1,5.0,4.4947047999422125,-0.5052952000577875,late,0-30,0.0,False,False
50,194.0,1,4.0,4.823063822108966,0.8230638221089661,late,0-30,0.0,False,False
50,195.0,1,3.0,2.2671450439845353,-0.7328549560154647,late,0-30,0.0,False,False
50,196.0,1,2.0,2.404974571508387,0.404974571508387,late,0-30,0.0,False,False
50,197.0,1,1.0,1.8434808193850767,0.8434808193850767,late,0-30,0.0,False,False
50,198.0,1,0.0,0.885945835736542,0.885945835736542,late,0-30,0.0,False,True
52,1.0,2,212.0,167.51436978587816,-44.48563021412184,early,>100,37.0,False,False
52,2.0,2,211.0,167.77482261862664,-43.225177381373356,early,>100,36.0,False,False
52,3.0,2,210.0,169.73853059248546,-40.26146940751454,early,>100,35.0,False,False
52,4.0,2,209.0,165.5457516546504,-43.45424834534961,early,>100,34.0,False,False
52,5.0,2,208.0,168.82764850479225,-39.17235149520775,early,>100,33.0,False,False
52,6.0,2,207.0,165.66898393982413,-41.33101606017587,early,>100,32.0,False,False
52,7.0,2,206.0,163.3403711395756,-42.65962886042439,early,>100,31.0,False,False
52,8.0,2,205.0,163.60143718655573,-41.39856281344427,early,>100,30.0,False,False
52,9.0,2,204.0,164.4251910575124,-39.57480894248761,early,>100,29.0,False,False
52,10.0,2,203.0,167.53613810617006,-35.46386189382994,early,>100,28.0,False,False
52,11.0,2,202.0,164.7984871478477,-37.20151285215229,early,>100,27.0,False,False
52,12.0,2,201.0,166.26075035389874,-34.73924964610126,early,>100,26.0,False,False
52,13.0,2,200.0,159.78158431088045,-40.21841568911955,early,>100,25.0,False,False
52,14.0,2,199.0,163.0378240137372,-35.96217598626279,early,>100,24.0,False,False
52,15.0,2,198.0,160.22369582213054,-37.77630417786946,early,>100,23.0,False,False
52,16.0,2,197.0,159.9714129600413,-37.028587039958694,early,>100,22.0,False,False
52,17.0,2,196.0,159.14678642176057,-36.85321357823943,early,>100,21.0,False,False
52,18.0,2,195.0,157.92700855226698,-37.07299144773302,early,>100,20.0,False,False
52,19.0,2,194.0,154.63619514245988,-39.36380485754012,early,>100,19.0,False,False
52,20.0,2,193.0,154.25722694966925,-38.742773050330754,early,>100,18.0,False,False
52,21.0,2,192.0,154.00825532381089,-37.991744676189114,early,>100,17.0,False,False
52,22.0,2,191.0,156.30194893866133,-34.698051061338674,early,>100,16.0,False,False
52,23.0,2,190.0,152.9855044729448,-37.0144955270552,early,>100,15.0,False,False
52,24.0,2,189.0,152.36450921593456,-36.63549078406544,early,>100,14.0,False,False
52,25.0,2,188.0,157.49745429037384,-30.502545709626162,early,>100,13.0,False,False
52,26.0,2,187.0,156.67187920405024,-30.328120795949758,early,>100,12.0,False,False
52,27.0,2,186.0,151.83788840636095,-34.162111593639054,early,>100,11.0,False,False
52,28.0,2,185.0,157.26215254927945,-27.73784745072055,early,>100,10.0,False,False
52,29.0,2,184.0,154.67574310420346,-29.324256895796537,early,>100,9.0,False,False
52,30.0,2,183.0,150.85694670736277,-32.143053292637234,early,>100,8.0,False,False
52,31.0,2,182.0,148.97761043791647,-33.02238956208353,early,>100,7.0,False,False
52,32.0,2,181.0,148.7845638101976,-32.2154361898024,early,>100,6.0,False,False
52,33.0,2,180.0,149.28462132712465,-30.715378672875346,early,>100,5.0,False,False
52,34.0,2,179.0,148.53789051289067,-30.46210948710933,early,>100,4.0,False,False
52,35.0,2,178.0,146.05232310895886,-31.94767689104114,early,>100,3.0,False,False
52,36.0,2,177.0,146.25024370847058,-30.749756291529422,early,>100,2.0,False,False
52,37.0,2,176.0,145.1538708308727,-30.846129169127295,early,>100,1.0,False,False
52,38.0,2,175.0,143.81133614138966,-31.18866385861034,early,>100,0.0,False,False
52,39.0,2,174.0,141.65645992938838,-32.343540070611624,early,>100,0.0,False,False
52,40.0,2,173.0,144.75125700011122,-28.248742999888776,early,>100,0.0,False,False
52,41.0,2,172.0,142.87985849734005,-29.120141502659948,early,>100,0.0,False,False
52,42.0,2,171.0,142.51311670089186,-28.486883299108143,early,>100,0.0,False,False
52,43.0,2,170.0,144.79816348496365,-25.201836515036348,early,>100,0.0,False,True
52,44.0,2,169.0,147.27517650294752,-21.724823497052483,early,>100,0.0,False,False
52,45.0,2,168.0,151.5892198753865,-16.410780124613495,early,>100,0.0,False,False
52,46.0,2,167.0,151.14028924280768,-15.859710757192317,early,>100,0.0,False,False
52,47.0,2,166.0,151.8457577509194,-14.154242249080596,early,>100,0.0,False,False
52,48.0,2,165.0,147.12638316111293,-17.873616838887074,early,>100,0.0,False,False
52,49.0,2,164.0,146.33851047738176,-17.66148952261824,early,>100,0.0,False,False
52,50.0,2,163.0,146.6422335796614,-16.357766420338606,early,>100,0.0,False,False
52,51.0,2,162.0,135.04318191193428,-26.956818088065717,early,>100,0.0,False,False
52,52.0,2,161.0,130.80317384109046,-30.196826158909545,early,>100,0.0,False,False
52,53.0,2,160.0,135.00528661024586,-24.99471338975414,early,>100,0.0,False,False
52,54.0,2,159.0,133.18074634767783,-25.819253652322175,early,>100,0.0,False,False
52,55.0,2,158.0,136.12958262703185,-21.87041737296815,early,>100,0.0,False,False
52,56.0,2,157.0,139.16912108633207,-17.83087891366793,early,>100,0.0,False,False
52,57.0,2,156.0,134.51640845697153,-21.483591543028467,early,>100,0.0,False,False
52,58.0,2,155.0,136.41309980038247,-18.58690019961753,early,>100,0.0,False,False
52,59.0,2,154.0,148.61464534492717,-5.385354655072831,early,>100,0.0,False,False
52,60.0,2,153.0,150.2719636874538,-2.728036312546209,early,>100,0.0,False,False
52,61.0,2,152.0,149.96012597157275,-2.039874028427249,early,>100,0.0,False,False
52,62.0,2,151.0,144.3519294807974,-6.648070519202605,early,>100,0.0,False,False
52,63.0,2,150.0,135.28989787393692,-14.710102126063077,early,>100,0.0,False,False
52,64.0,2,149.0,144.1658849359173,-4.8341150640827095,early,>100,0.0,False,False
52,65.0,2,148.0,132.51636430127357,-15.483635698726431,early,>100,0.0,False,False
52,66.0,2,147.0,133.24488651321747,-13.755113486782534,early,>100,0.0,False,False
52,67.0,2,146.0,127.7575733580608,-18.242426641939204,early,>100,0.0,False,False
52,68.0,2,145.0,132.456723911186,-12.543276088813997,early,>100,0.0,False,False
52,69.0,2,144.0,126.04507792364808,-17.95492207635192,early,>100,0.0,False,False
52,70.0,2,143.0,129.97119335047208,-13.028806649527922,early,>100,0.0,False,False
52,71.0,2,142.0,133.86758564136008,-8.13241435863992,early,>100,0.0,False,False
52,72.0,2,141.0,128.19613119495813,-12.803868805041873,middle,>100,0.0,False,False
52,73.0,2,140.0,124.47976279590952,-15.520237204090478,middle,>100,0.0,False,False
52,74.0,2,139.0,120.90063573843891,-18.099364261561092,middle,>100,0.0,False,False
52,75.0,2,138.0,123.32083580298467,-14.679164197015325,middle,>100,0.0,False,False
52,76.0,2,137.0,127.77292297075952,-9.227077029240476,middle,>100,0.0,False,False
52,77.0,2,136.0,133.91637755914113,-2.083622440858875,middle,>100,0.0,False,False
52,78.0,2,135.0,133.4331139413879,-1.5668860586121127,middle,>100,0.0,False,False
52,79.0,2,134.0,141.82625233684982,7.826252336849819,middle,>100,0.0,False,False
52,80.0,2,133.0,145.10842387460042,12.108423874600419,middle,>100,0.0,False,False
52,81.0,2,132.0,148.22527129666244,16.22527129666244,middle,>100,0.0,False,False
52,82.0,2,131.0,144.4331752304862,13.4331752304862,middle,>100,0.0,False,False
52,83.0,2,130.0,144.0150986126122,14.015098612612206,middle,>100,0.0,False,False
52,84.0,2,129.0,134.47622308101666,5.476223081016656,middle,>100,0.0,False,False
52,85.0,2,128.0,136.55378496048388,8.553784960483881,middle,>100,0.0,False,False
52,86.0,2,127.0,135.6861708944308,8.686170894430802,middle,>100,0.0,False,True
52,87.0,2,126.0,132.4641999463181,6.464199946318104,middle,>100,0.0,False,False
52,88.0,2,125.0,132.74407082727376,7.7440708272737595,middle,>100,0.0,False,False
52,89.0,2,124.0,127.77003398303084,3.7700339830308423,middle,>100,0.0,False,False
52,90.0,2,123.0,128.30686309797744,5.306863097977441,middle,>100,0.0,False,False
52,91.0,2,122.0,131.08034513985604,9.080345139856036,middle,>100,0.0,False,False
52,92.0,2,121.0,129.55106232847135,8.551062328471346,middle,>100,0.0,False,False
52,93.0,2,120.0,115.00267658798576,-4.997323412014239,middle,>100,0.0,False,False
52,94.0,2,119.0,114.52226875181749,-4.477731248182508,middle,>100,0.0,False,False
52,95.0,2,118.0,106.63628994511438,-11.363710054885615,middle,>100,0.0,False,False
52,96.0,2,117.0,97.4943351333898,-19.505664866610203,middle,>100,0.0,False,False
52,97.0,2,116.0,103.20944051610206,-12.790559483897937,middle,>100,0.0,False,False
52,98.0,2,115.0,103.98305070711064,-11.016949292889365,middle,>100,0.0,False,False
52,99.0,2,114.0,106.08776380333269,-7.912236196667308,middle,>100,0.0,False,False
52,100.0,2,113.0,106.36867539833983,-6.631324601660168,middle,>100,0.0,False,False
52,101.0,2,112.0,100.39474598858577,-11.605254011414232,middle,>100,0.0,False,False
52,102.0,2,111.0,105.22336735547314,-5.776632644526856,middle,>100,0.0,False,False
52,103.0,2,110.0,106.2082342127985,-3.7917657872014985,middle,>100,0.0,False,False
52,104.0,2,109.0,101.50224084785302,-7.497759152146983,middle,>100,0.0,False,False
52,105.0,2,108.0,105.95062325177122,-2.049376748228781,middle,>100,0.0,False,False
52,106.0,2,107.0,94.41318111729731,-12.586818882702687,middle,>100,0.0,False,False
52,107.0,2,106.0,88.21802867378628,-17.78197132621372,middle,>100,0.0,False,False
52,108.0,2,105.0,89.0406849881452,-15.959315011854798,middle,>100,0.0,False,False
52,109.0,2,104.0,78.74561957686325,-25.25438042313675,middle,>100,0.0,False,False
52,110.0,2,103.0,74.35975480857455,-28.64024519142545,middle,>100,0.0,False,False
52,111.0,2,102.0,72.8159900406681,-29.184009959331902,middle,>100,0.0,False,False
52,112.0,2,101.0,81.80734788804543,-19.192652111954573,middle,>100,0.0,False,False
52,113.0,2,100.0,82.93624959025425,-17.06375040974575,middle,31-100,0.0,False,False
52,114.0,2,99.0,80.95897407671066,-18.04102592328934,middle,31-100,0.0,False,False
52,115.0,2,98.0,85.57403200020791,-12.425967999792093,middle,31-100,0.0,False,False
52,116.0,2,97.0,93.56664530244124,-3.433354697558755,middle,31-100,0.0,False,False
52,117.0,2,96.0,93.06625786840738,-2.9337421315926235,middle,31-100,0.0,False,False
52,118.0,2,95.0,85.59130968999564,-9.40869031000436,middle,31-100,0.0,False,False
52,119.0,2,94.0,87.3112697977944,-6.688730202205605,middle,31-100,0.0,False,False
52,120.0,2,93.0,92.17684113499321,-0.8231588650067891,middle,31-100,0.0,False,False
52,121.0,2,92.0,85.186914562849,-6.813085437151003,middle,31-100,0.0,False,False
52,122.0,2,91.0,83.13186485100888,-7.868135148991115,middle,31-100,0.0,False,False
52,123.0,2,90.0,83.984045217285,-6.015954782714999,middle,31-100,0.0,False,False
52,124.0,2,89.0,85.6878858598848,-3.312114140115199,middle,31-100,0.0,False,False
52,125.0,2,88.0,88.31854909340677,0.31854909340677295,middle,31-100,0.0,False,False
52,126.0,2,87.0,90.38015112901097,3.3801511290109687,middle,31-100,0.0,False,False
52,127.0,2,86.0,91.17231784686734,5.172317846867344,middle,31-100,0.0,False,False
52,128.0,2,85.0,84.3682876584591,-0.6317123415409043,middle,31-100,0.0,False,True
52,129.0,2,84.0,86.29075478995962,2.290754789959621,middle,31-100,0.0,False,False
52,130.0,2,83.0,80.50005797058449,-2.4999420294155072,middle,31-100,0.0,False,False
52,131.0,2,82.0,84.20779265172179,2.207792651721789,middle,31-100,0.0,False,False
52,132.0,2,81.0,81.73301256518366,0.7330125651836568,middle,31-100,0.0,False,False
52,133.0,2,80.0,78.3632657789234,-1.636734221076594,middle,31-100,0.0,False,False
52,134.0,2,79.0,83.53578710024695,4.535787100246949,middle,31-100,0.0,False,False
52,135.0,2,78.0,87.67419132340018,9.67419132340018,middle,31-100,0.0,False,False
52,136.0,2,77.0,85.45020788745836,8.450207887458362,middle,31-100,0.0,False,False
52,137.0,2,76.0,82.2880322992548,6.288032299254795,middle,31-100,0.0,False,False
52,138.0,2,75.0,78.65281854541858,3.652818545418583,middle,31-100,0.0,False,False
52,139.0,2,74.0,77.6096453736542,3.609645373654203,middle,31-100,0.0,False,False
52,140.0,2,73.0,70.37042387442723,-2.6295761255727683,middle,31-100,0.0,False,False
52,141.0,2,72.0,69.39923197000469,-2.600768029995308,middle,31-100,0.0,False,False
52,142.0,2,71.0,70.81128856847984,-0.18871143152016145,middle,31-100,0.0,False,False
52,143.0,2,70.0,67.51406639333962,-2.4859336066603817,late,31-100,0.0,False,False
52,144.0,2,69.0,67.74611042147068,-1.253889578529325,late,31-100,0.0,False,False
52,145.0,2,68.0,68.14450872125492,0.14450872125492253,late,31-100,0.0,False,False
52,146.0,2,67.0,69.65635349523868,2.656353495238676,late,31-100,0.0,False,False
52,147.0,2,66.0,72.78938987240218,6.789389872402182,late,31-100,0.0,False,False
52,148.0,2,65.0,73.33806156189284,8.338061561892843,late,31-100,0.0,False,False
52,149.0,2,64.0,69.69505017299741,5.695050172997412,late,31-100,0.0,False,False
52,150.0,2,63.0,75.0874307665317,12.087430766531696,late,31-100,0.0,False,False
52,151.0,2,62.0,68.29486053624713,6.294860536247128,late,31-100,0.0,False,False
52,152.0,2,61.0,63.8853844482181,2.8853844482180975,late,31-100,0.0,False,False
52,153.0,2,60.0,56.66690834516845,-3.3330916548315486,late,31-100,0.0,False,False
52,154.0,2,59.0,54.9472483626085,-4.052751637391502,late,31-100,0.0,False,False
52,155.0,2,58.0,56.144192353119244,-1.8558076468807556,late,31-100,0.0,False,False
52,156.0,2,57.0,56.192183661983606,-0.8078163380163943,late,31-100,0.0,False,False
52,157.0,2,56.0,57.197313527513934,1.1973135275139342,late,31-100,0.0,False,False
52,158.0,2,55.0,55.760625789375304,0.7606257893753039,late,31-100,0.0,False,False
52,159.0,2,54.0,66.06874235924377,12.068742359243771,late,31-100,0.0,False,False
52,160.0,2,53.0,62.56546553934183,9.56546553934183,late,31-100,0.0,False,False
52,161.0,2,52.0,58.141212656881606,6.141212656881606,late,31-100,0.0,False,False
52,162.0,2,51.0,49.69695351095337,-1.3030464890466291,late,31-100,0.0,False,False
52,163.0,2,50.0,44.7613816683413,-5.238618331658699,late,31-100,0.0,False,False
52,164.0,2,49.0,47.18674551143077,-1.8132544885692283,late,31-100,0.0,False,False
52,165.0,2,48.0,43.274876633769445,-4.725123366230555,late,31-100,0.0,False,False
52,166.0,2,47.0,40.52432102504189,-6.475678974958107,late,31-100,0.0,False,False
52,167.0,2,46.0,42.42157748195973,-3.57842251804027,late,31-100,0.0,False,False
52,168.0,2,45.0,42.864129767081366,-2.1358702329186343,late,31-100,0.0,False,False
52,169.0,2,44.0,38.942239676257095,-5.0577603237429045,late,31-100,0.0,False,False
52,170.0,2,43.0,35.1688827484329,-7.8311172515671,late,31-100,0.0,False,False
52,171.0,2,42.0,39.84513090953145,-2.1548690904685515,late,31-100,0.0,False,True
52,172.0,2,41.0,39.39357711934232,-1.6064228806576821,late,31-100,0.0,False,False
52,173.0,2,40.0,41.00040236375681,1.0004023637568125,late,31-100,0.0,False,False
52,174.0,2,39.0,40.0428662203829,1.0428662203828978,late,31-100,0.0,False,False
52,175.0,2,38.0,25.970040899317063,-12.029959100682937,late,31-100,0.0,False,False
52,176.0,2,37.0,25.8572554705016,-11.142744529498401,late,31-100,0.0,False,False
52,177.0,2,36.0,26.562617059313745,-9.437382940686255,late,31-100,0.0,False,False
52,178.0,2,35.0,23.50744669776799,-11.492553302232011,late,31-100,0.0,False,False
52,179.0,2,34.0,22.541040809924752,-11.458959190075248,late,31-100,0.0,False,False
52,180.0,2,33.0,23.573343855616677,-9.426656144383323,late,31-100,0.0,False,False
52,181.0,2,32.0,26.79825066448055,-5.201749335519452,late,31-100,0.0,False,False
52,182.0,2,31.0,27.929535663215606,-3.0704643367843936,late,31-100,0.0,False,False
52,183.0,2,30.0,27.304382424038526,-2.6956175759614744,late,0-30,0.0,False,False
52,184.0,2,29.0,23.123546940765447,-5.876453059234553,late,0-30,0.0,False,False
52,185.0,2,28.0,23.755060083903775,-4.244939916096225,late,0-30,0.0,False,False
52,186.0,2,27.0,21.23857845072655,-5.76142154927345,late,0-30,0.0,False,False
52,187.0,2,26.0,16.482040616351853,-9.517959383648147,late,0-30,0.0,False,False
52,188.0,2,25.0,13.26344114895458,-11.73655885104542,late,0-30,0.0,False,False
52,189.0,2,24.0,13.877486469501488,-10.122513530498512,late,0-30,0.0,False,False
52,190.0,2,23.0,15.673993606698497,-7.326006393301503,late,0-30,0.0,False,False
52,191.0,2,22.0,15.673993606698497,-6.326006393301503,late,0-30,0.0,False,False
52,192.0,2,21.0,13.354862957560442,-7.645137042439558,late,0-30,0.0,False,False
52,193.0,2,20.0,10.788736437251261,-9.211263562748739,late,0-30,0.0,False,False
52,194.0,2,19.0,13.600383121986136,-5.399616878013864,late,0-30,0.0,False,False
52,195.0,2,18.0,14.021090464276478,-3.9789095357235222,late,0-30,0.0,False,False
52,196.0,2,17.0,13.919733831518478,-3.080266168481522,late,0-30,0.0,False,False
52,197.0,2,16.0,12.411846373521426,-3.588153626478574,late,0-30,0.0,False,False
52,198.0,2,15.0,11.964658961298303,-3.035341038701697,late,0-30,0.0,False,False
52,199.0,2,14.0,9.544838374023495,-4.455161625976505,late,0-30,0.0,False,False
52,200.0,2,13.0,7.721074353142326,-5.278925646857674,late,0-30,0.0,False,False
52,201.0,2,12.0,8.024255616135793,-3.975744383864207,late,0-30,0.0,False,False
52,202.0,2,11.0,6.904163601622055,-4.095836398377945,late,0-30,0.0,False,False
52,203.0,2,10.0,6.640528855743216,-3.3594711442567844,late,0-30,0.0,False,False
52,204.0,2,9.0,6.650370210636518,-2.3496297893634823,late,0-30,0.0,False,False
52,205.0,2,8.0,6.187865799373413,-1.8121342006265868,late,0-30,0.0,False,False
52,206.0,2,7.0,6.737992256129085,-0.26200774387091474,late,0-30,0.0,False,False
52,207.0,2,6.0,4.751037346742145,-1.2489626532578546,late,0-30,0.0,False,False
52,208.0,2,5.0,4.959927086894849,-0.04007291310515093,late,0-30,0.0,False,False
52,209.0,2,4.0,3.8937989596312965,-0.10620104036870348,late,0-30,0.0,False,False
52,210.0,2,3.0,2.8580780304644313,-0.14192196953556868,late,0-30,0.0,False,False
52,211.0,2,2.0,2.731381485937695,0.7313814859376948,late,0-30,0.0,False,False
52,212.0,2,1.0,1.8246005691256844,0.8246005691256844,late,0-30,0.0,False,False
52,213.0,2,0.0,1.9954112215058204,1.9954112215058204,late,0-30,0.0,False,True
53,1.0,1,194.0,173.36703270504273,-20.632967294957268,early,>100,19.0,False,False
53,2.0,1,193.0,172.53915284510026,-20.46084715489974,early,>100,18.0,False,False
53,3.0,1,192.0,158.71869014292935,-33.28130985707065,early,>100,17.0,False,False
53,4.0,1,191.0,156.36577986669215,-34.63422013330785,early,>100,16.0,False,False
53,5.0,1,190.0,160.808559073967,-29.19144092603301,early,>100,15.0,False,False
53,6.0,1,189.0,159.63356355973954,-29.366436440260458,early,>100,14.0,False,False
53,7.0,1,188.0,159.34016897951318,-28.65983102048682,early,>100,13.0,False,False
53,8.0,1,187.0,163.08374426166603,-23.916255738333973,early,>100,12.0,False,False
53,9.0,1,186.0,166.03721920589416,-19.96278079410584,early,>100,11.0,False,False
53,10.0,1,185.0,165.79117072277666,-19.208829277223344,early,>100,10.0,False,False
53,11.0,1,184.0,167.4898449023084,-16.51015509769161,early,>100,9.0,False,False
53,12.0,1,183.0,166.5317051450725,-16.468294854927507,early,>100,8.0,False,False
53,13.0,1,182.0,159.3818474998273,-22.618152500172698,early,>100,7.0,False,False
53,14.0,1,181.0,158.85567872124187,-22.144321278758127,early,>100,6.0,False,False
53,15.0,1,180.0,159.49469924319666,-20.505300756803337,early,>100,5.0,False,False
53,16.0,1,179.0,160.56441843621351,-18.435581563786485,early,>100,4.0,False,False
53,17.0,1,178.0,157.18425768788362,-20.815742312116384,early,>100,3.0,False,False
53,18.0,1,177.0,162.69046031950933,-14.309539680490673,early,>100,2.0,False,False
53,19.0,1,176.0,163.4354931322215,-12.564506867778505,early,>100,1.0,False,False
53,20.0,1,175.0,165.53432206486968,-9.465677935130316,early,>100,0.0,False,False
53,21.0,1,174.0,163.19047949795825,-10.80952050204175,early,>100,0.0,False,False
53,22.0,1,173.0,162.911042529532,-10.088957470467989,early,>100,0.0,False,False
53,23.0,1,172.0,162.30670103494862,-9.693298965051383,early,>100,0.0,False,False
53,24.0,1,171.0,159.71151708578626,-11.288482914213745,early,>100,0.0,False,False
53,25.0,1,170.0,159.24399547354722,-10.756004526452784,early,>100,0.0,False,False
53,26.0,1,169.0,158.5501503332862,-10.449849666713789,early,>100,0.0,False,False
53,27.0,1,168.0,160.00582417268134,-7.9941758273186565,early,>100,0.0,False,False
