actual,group,source_index,previous,candidate,fold
80,100|80|1|100,1257,80.0,80.0,3
80,100|80|1|100,1258,80.0,80.0,3
80,100|80|1|100,1259,80.0,80.0,3
90,100|90|1|100,1260,90.0,90.0,0
90,100|90|1|100,1261,90.0,90.0,0
90,100|90|1|100,1262,90.0,90.0,0
90,100|90|1|100,1263,90.0,90.0,0
90,100|90|1|100,1264,90.0,90.0,0
90,100|90|1|100,1265,90.0,90.0,0
90,100|90|1|100,1266,90.0,90.0,0
90,100|90|1|100,1267,90.0,90.0,0
90,100|90|1|100,1268,90.0,90.0,0
90,100|90|1|100,1269,90.0,90.0,0
100,100|100|1|100,1270,100.0,100.0,4
100,100|100|1|100,1271,100.0,100.0,4
100,100|100|1|100,1272,100.0,100.0,4
100,100|100|1|100,1273,100.0,100.0,4
100,100|100|1|100,1274,100.0,100.0,4
100,100|100|1|100,1275,100.0,100.0,4
100,100|100|1|100,1276,100.0,100.0,4
100,100|100|1|100,1277,100.0,100.0,4
100,100|100|1|100,1278,100.0,100.0,4
100,100|100|1|100,1279,100.0,100.0,4
73,100|73|0|100,1280,73.0,73.0,3
73,100|73|0|100,1281,73.0,73.0,3
73,100|73|0|100,1282,73.0,73.0,3
73,100|73|0|100,1283,73.0,73.0,3
73,100|73|0|100,1284,73.0,73.0,3
73,100|73|0|100,1285,73.0,73.0,3
73,100|73|0|100,1286,73.0,73.0,3
73,100|73|0|100,1287,73.0,73.0,3
73,100|73|0|100,1288,73.0,73.0,3
73,100|73|0|100,1289,73.0,73.0,3
80,100|80|0|100,1290,80.0,80.0,4
80,100|80|0|100,1291,80.0,80.0,4
80,100|80|0|100,1292,80.0,80.0,4
80,100|80|0|100,1293,80.0,80.0,4
80,100|80|0|100,1294,80.0,80.0,4
80,100|80|0|100,1295,80.0,80.0,4
80,100|80|0|100,1296,80.0,80.0,4
80,100|80|0|100,1297,80.0,80.0,4
80,100|80|0|100,1298,80.0,80.0,4
80,100|80|0|100,1299,80.0,80.0,4
90,100|90|0|100,1300,90.0,90.0,4
90,100|90|0|100,1301,90.0,90.0,4
90,100|90|0|100,1302,90.0,90.0,4
90,100|90|0|100,1303,90.0,90.0,4
90,100|90|0|100,1304,90.0,90.0,4
90,100|90|0|100,1305,90.0,90.0,4
90,100|90|0|100,1306,90.0,90.0,4
90,100|90|0|100,1307,90.0,90.0,4
90,100|90|0|100,1308,90.0,90.0,4
90,100|90|0|100,1309,90.0,90.0,4
100,100|100|0|100,1310,100.0,100.0,3
100,100|100|0|100,1311,100.0,100.0,3
100,100|100|0|100,1312,100.0,100.0,3
100,100|100|0|100,1313,100.0,100.0,3
100,100|100|0|100,1314,100.0,100.0,3
100,100|100|0|100,1315,100.0,100.0,3
100,100|100|0|100,1316,100.0,100.0,3
100,100|100|0|100,1317,100.0,100.0,3
100,100|100|0|100,1318,100.0,100.0,3
100,100|100|0|100,1319,100.0,100.0,3
73,100|73|2|90,1320,73.0,73.0,1
73,100|73|2|90,1321,73.0,73.0,1
73,100|73|2|90,1322,73.0,73.0,1
73,100|73|2|90,1323,73.0,73.0,1
73,100|73|2|90,1324,73.0,73.0,1
73,100|73|2|90,1325,73.0,73.0,1
73,100|73|2|90,1326,73.0,73.0,1
73,100|73|2|90,1327,73.0,73.0,1
73,100|73|2|90,1328,73.0,73.0,1
73,100|73|2|90,1329,73.0,73.0,1
80,100|80|2|90,1330,80.0,80.0,3
80,100|80|2|90,1331,80.0,80.0,3
80,100|80|2|90,1332,80.0,80.0,3
80,100|80|2|90,1333,80.0,80.0,3
80,100|80|2|90,1334,80.0,80.0,3
80,100|80|2|90,1335,80.0,80.0,3
80,100|80|2|90,1336,80.0,80.0,3
80,100|80|2|90,1337,80.0,80.0,3
80,100|80|2|90,1338,80.0,80.0,3
80,100|80|2|90,1339,80.0,80.0,3
90,100|90|2|90,1340,90.0,90.0,3
90,100|90|2|90,1341,90.0,90.0,3
90,100|90|2|90,1342,90.0,90.0,3
90,100|90|2|90,1343,90.0,90.0,3
90,100|90|2|90,1344,90.0,90.0,3
90,100|90|2|90,1345,90.0,90.0,3
90,100|90|2|90,1346,90.0,90.0,3
90,100|90|2|90,1347,90.0,90.0,3
90,100|90|2|90,1348,90.0,90.0,3
90,100|90|2|90,1349,90.0,90.0,3
100,100|100|2|90,1350,100.0,100.0,1
100,100|100|2|90,1351,100.0,100.0,1
100,100|100|2|90,1352,100.0,100.0,1
100,100|100|2|90,1353,100.0,100.0,1
100,100|100|2|90,1354,100.0,100.0,1
100,100|100|2|90,1355,100.0,100.0,1
100,100|100|2|90,1356,100.0,100.0,1
100,100|100|2|90,1357,100.0,100.0,1
100,100|100|2|90,1358,100.0,100.0,1
100,100|100|2|90,1359,100.0,100.0,1
73,100|73|1|90,1360,73.0,73.0,2
73,100|73|1|90,1361,73.0,73.0,2
73,100|73|1|90,1362,73.0,73.0,2
73,100|73|1|90,1363,73.0,73.0,2
73,100|73|1|90,1364,73.0,73.0,2
73,100|73|1|90,1365,73.0,73.0,2
73,100|73|1|90,1366,73.0,73.0,2
73,100|73|1|90,1367,73.0,73.0,2
73,100|73|1|90,1368,73.0,73.0,2
73,100|73|1|90,1369,73.0,73.0,2
80,100|80|1|90,1370,80.0,80.0,2
80,100|80|1|90,1371,80.0,80.0,2
80,100|80|1|90,1372,80.0,80.0,2
80,100|80|1|90,1373,80.0,80.0,2
80,100|80|1|90,1374,80.0,80.0,2
80,100|80|1|90,1375,80.0,80.0,2
80,100|80|1|90,1376,80.0,80.0,2
80,100|80|1|90,1377,80.0,80.0,2
80,100|80|1|90,1378,80.0,80.0,2
80,100|80|1|90,1379,80.0,80.0,2
90,100|90|1|90,1380,90.0,90.0,2
90,100|90|1|90,1381,90.0,90.0,2
90,100|90|1|90,1382,100.0,90.0,2
90,100|90|1|90,1383,100.0,90.0,2
90,100|90|1|90,1384,100.0,90.0,2
90,100|90|1|90,1385,90.0,90.0,2
90,100|90|1|90,1386,90.0,90.0,2
90,100|90|1|90,1387,100.0,90.0,2
90,100|90|1|90,1388,100.0,90.0,2
90,100|90|1|90,1389,100.0,90.0,2
100,100|100|1|90,1390,100.0,100.0,3
100,100|100|1|90,1391,100.0,100.0,3
100,100|100|1|90,1392,100.0,100.0,3
100,100|100|1|90,1393,100.0,100.0,3
100,100|100|1|90,1394,100.0,100.0,3
100,100|100|1|90,1395,100.0,100.0,3
100,100|100|1|90,1396,100.0,100.0,3
100,100|100|1|90,1397,100.0,100.0,3
100,100|100|1|90,1398,100.0,100.0,3
100,100|100|1|90,1399,100.0,100.0,3
73,100|73|0|90,1400,73.0,73.0,0
73,100|73|0|90,1401,73.0,73.0,0
73,100|73|0|90,1402,73.0,73.0,0
73,100|73|0|90,1403,73.0,73.0,0
73,100|73|0|90,1404,73.0,73.0,0
73,100|73|0|90,1405,73.0,73.0,0
73,100|73|0|90,1406,73.0,73.0,0
73,100|73|0|90,1407,73.0,73.0,0
73,100|73|0|90,1408,73.0,73.0,0
73,100|73|0|90,1409,73.0,73.0,0
80,100|80|0|90,1410,80.0,80.0,1
80,100|80|0|90,1411,80.0,80.0,1
80,100|80|0|90,1412,80.0,80.0,1
80,100|80|0|90,1413,80.0,80.0,1
80,100|80|0|90,1414,80.0,80.0,1
80,100|80|0|90,1415,80.0,80.0,1
80,100|80|0|90,1416,73.0,80.0,1
80,100|80|0|90,1417,80.0,80.0,1
80,100|80|0|90,1418,80.0,80.0,1
80,100|80|0|90,1419,80.0,80.0,1
90,100|90|0|90,1420,90.0,90.0,2
90,100|90|0|90,1421,90.0,90.0,2
90,100|90|0|90,1422,90.0,90.0,2
90,100|90|0|90,1423,90.0,90.0,2
90,100|90|0|90,1424,90.0,90.0,2
90,100|90|0|90,1425,90.0,90.0,2
90,100|90|0|90,1426,90.0,90.0,2
90,100|90|0|90,1427,100.0,90.0,2
90,100|90|0|90,1428,90.0,90.0,2
90,100|90|0|90,1429,100.0,90.0,2
100,100|100|0|90,1430,100.0,100.0,0
100,100|100|0|90,1431,100.0,100.0,0
100,100|100|0|90,1432,100.0,100.0,0
100,100|100|0|90,1433,100.0,100.0,0
100,100|100|0|90,1434,100.0,100.0,0
100,100|100|0|90,1435,100.0,100.0,0
100,100|100|0|90,1436,100.0,100.0,0
100,100|100|0|90,1437,100.0,100.0,0
100,100|100|0|90,1438,100.0,100.0,0
100,100|100|0|90,1439,100.0,100.0,0
100,100|100|0|90,1440,100.0,100.0,0
100,100|100|0|90,1441,100.0,100.0,0
100,100|100|0|90,1442,100.0,100.0,0
100,100|100|0|90,1443,100.0,100.0,0
100,100|100|0|90,1444,100.0,100.0,0
100,100|100|0|90,1445,100.0,100.0,0
100,100|100|0|90,1446,100.0,100.0,0
100,100|100|0|90,1447,100.0,100.0,0
100,100|100|0|90,1448,100.0,100.0,0
